Senegal tea|This is a perennial aquatic herb which grows to more than 1 m tall. It has hollow stems (1-1.5 m long and 5-10 mm in diameter at first, increasing to 20 mm with age) which become prostrate and take root at nodes. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/559/Senegal-tea
Singapore ant|There are two particular features of this ant that help to distinguish it from other ants in New Zealand: it is distinctly two toned with an orange thorax and dark coloured abdomen, and individuals vary in size from 1.8 to 3.5 mm.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1344/Singapore-ant
Slater spider|The Slater Spider has earned its name because of its preference for the common slater or woodlice. The body of the slater spider is approximately 1 - 1.5 cm in body length. The cephalothorax (the fused head and thorax) and legs are red-orange and the . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/826/Slater-spider
Small balloon vine|This is a smaller version of balloon vine, growing up to 3 m high. Each leaf has three coarsely toothed leaflets. The flowers are minute (3 mm across) and greenish-white in colour.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/549/Small-balloon-vine
Smilax|Smilax is a scrambling or twining perennial with dense clusters of white tuberous roots and thin-branched green stems to 3 m. The true leaves are inconspicuous, but it has ovalish pointed cladodes which resemble leaves (10-35 x 4-15 mm) scattered . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/548/Smilax
Snow poppy|This is a herbaceous perennial which spreads by underground rhizomes. Snow poppy grows low to the ground and has small oval leaves with scalloped edges.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/547/Snow-poppy
Southern saltmarsh mosquito|The Southern saltmarsh mosquito (Ochlerotatus camptorhynchus) appears similar to other mosquitoes to the untrained eye, but is distinctive in that it is an aggressive day-time daytime biter (unlike most other mosquitoes).  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1204/Southern-saltmarsh-mosquito
Sudden Oak Death|Sudden Oak Death is the common name of a disease caused by the plant pathogen Phytophthora ramorum. The disease kills oak and other species of tree and has had devastating effects on the oak populations in California and Oregon, as well as being . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1203/Sudden-Oak-Death
Sweet pea shrub|Sweet pea shrub is many-branched and grows up to 2 m high. It has alternating leaves which are oval and up to 30 mm long. Pea-like purple or veined-purple flowers are clustered in simple racemes at the ends of the branches. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1202/Sweet-pea-shrub
Sweet pittosporum|Sweet pittosporum is a slender-branched shrub or tree which can grow to 12 m tall in its natural habitat. It has smooth grey bark. Its leaves are shiny and pointed at both ends, with wavy prominent margins.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/537/Sweet-pittosporum
Swine flu|Signs of swine influenza in pigs are very variable and may include sudden onset of fever, depression, coughing (barking), discharge from the nose or eyes, sneezing, breathing difficulties, eye redness or inflammation, and loss of appetite. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1201/Swine-flu
Tasmanian ngaio|Tasmanian ngaio is very similar to New Zealand ngaio, Myoporum laetum. The main difference is the almost universally green, sticky leaf buds of the Tasmanian ngaio, whereas the New Zealand ngaio usually has black buds and leaves dotted with glands. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/536/Tasmanian-ngaio
Transmissible spongiform encephalopathies (TSE)|Transmissible spongiform encephalopathies (TSEs) are invariably fatal diseases characterised by lengthy incubation and neurological signs. They are caused by infectious agents of uncertain nature known as prions. The animal diseases in this group are . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1198/Transmissible-spongiform-encephalopathies-TSE
Tree of heaven|Tree of heaven is a fast-growing deciduous tree. It has compound leaves composed of smaller alternating leaflets, and yellow-green flowers. All parts of the tree have an odour that is similar to peanuts or cashews. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/535/Tree-of-heaven
Tree privet|This is an evergreen hairless tree that can grow to more than 15 m. This plant has distinctive lumpy warts on the stems. Dark-green leaves (5-13 x 3-6 cm) are glossy on the top surface and arranged in opposite pairs on the stems.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/534/Tree-privet
Tropical fire ants|Native of USA and South America. Orange brown body, 3 to 6mm long. Very similar in appearance to red imported fire ants. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1200/Tropical-fire-ants
Tuber ladder fern|This is a terrestrial or epiphytic fern that grows to 1 m tall. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/521/Tuber-ladder-fern
Tussock hawkweed|The Hawkweed group comprises small hardy plants which colonise tussock lands. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1197/Tussock-hawkweed
Tutsan|Tutsan is a small, perennial, semi-evergreen shrub. This plant grows to 1.5 m with fibrous roots and no rhizomes. Fragrant ovalish leaves (35-100 x 25-50 mm) are usually bluish underneath and turn red in autumn.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/522/Tutsan
Two-spined spider|Two-spined spiders are small brightly coloured spiders 7-8 mm in body length. The upper surface of the female's abdomen is yellow and olive with two white horn-like 'spines' that give this spider its common name.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/2605/Two-spined-spider
Undaria|The kelp Undaria pinnatifida (Undaria) is native to Japan where it is cultivated for human consumption. It is a highly invasive opportunistic seaweed which spreads mainly by fouling on boat hulls. It can form dense stands underwater, potentially . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1085/Undaria
Uruguay pennisetum|The Pennisetum genus comprises large annual or perennial grasses, growing to 1-4 m tall. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1084/Uruguay-pennisetum
Varroa Mite|This pest is established in the North Island and as far south as Canterbury and the West Coast in the South Island. It is possibly present throughout the South Island. MPI advocates 'best practice' management of varroa to avoid miticide residues and . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1083/Varroa-Mite
Velvet leaf|Velvet leaf is a robust annual plant in the mallow family, up to 1.5 m tall, with large leaves and bright yellow-orange flowers. The spreading canopy competes with other plants for sunlight, water and nutrients.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1082/Velvet-leaf
Wandering Jew|Wandering Willy is a trailing, soft, hairless, perennial ground cover with succulent creeping stems that root at all nodes touching the ground.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/531/Wandering-Jew
Warble fly|There are two species of warble flies that affect domestic cattle in the Northern Hemisphere: Hypoderma lineatum, the common cattle grub, and H. bovis, the northern cattle grub. Adult warble flies (also known as heel flies) are about 15 mm long, . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1081/Warble-fly
Water Hyacinth|Water hyacinth is a floating plant with glossy, round leaves and masses of feathery roots which hang in the water. These roots can grow up to 2.5 m in length. Any sighting must be reported 0800 80 99 66. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/530/Water-Hyacinth
Water lettuce|Water lettuce is a free-floating rosette of of pale-green to bright-green leaves that are densely hairy, with thick masses of feathery roots which hang in the water. All sightings must be reported to MPI, call 0800 80 99 66. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/529/Water-lettuce
Water poppy|Water poppy is a water lily-like perennial plant.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/528/Water-poppy
West Indian drywood termite|The West Indian drywood termite is a wood boring insect. It is classed as an unwanted pest organism in New Zealand. A small population of this termite has been detected in a single house in the Kapiti Coast area north of Wellington. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1080/West-Indian-drywood-termite
White blister|White blister, caused by the fungal pathogen Albugo candida, has been known in New Zealand for many years. However, there are a number of strains of A. candida not present in New Zealand which are regulated. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1079/White-blister
White bryony|White bryony is a soft green cucumber like vine that climbs up to 6 m by means of its curled tendrils.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/527/White-bryony
White edged nightshade|White edged nightshade is a perennial shrub that can grow up to 5 m.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/526/White-edged-nightshade
White tailed spider|White-tailed spiders Lampona cylindrata and L. murina have a dark reddish to grey, cigar-shaped body (males about 12 mm, females up to 18 mm in body length) and dark orange-brown banded legs. The grey dorsal abdomen bears two pairs of faint white . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1078/White-tailed-spider
White-Spotted Tussock Moth|White-spotted tussock moth (Orgyia thyellina) is a member of the same family (Lymantriidae) as gypsy moth, which is a serious forest pest in North America.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1077/White-Spotted-Tussock-Moth
Winter truffle|T. brumale is an edible truffle which is associated with oak and hazel trees. T. brumale has white veins in the gleba (internal truffle tissue) which are wider and more spaced than in T. melanosporum (Perigord Black truffle), and Perigord Black also . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1076/Winter-truffle
Wireworm|Wireworm, a hair like, one centimeter colorless to brown-red worm, occurs in the upper stomach causing the stomach lining to swell. If you suspect Wireworm in your ostrich, contact your vet. If vets find wireworm, it must be reported to MPI, call . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1075/Wireworm
Woolly nightshade|Woolly nightshade is a spreading capsicum-smelling shrub that grows to 10 m. The entire shrub is covered in dusty hairs. Leaves (10-35 x 3-15 cm) are velvety, oval, and grey-green in colour.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/525/Woolly-nightshade
Yellow crazy ant|Yellow crazy ants are a pale yellow colour with unusually long legs and antennae. Their bodies are 4mm to 5mm long. The yellow crazy ant walks in a rapid and seemingly erratic manner, especially when disturbed. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1074/Yellow-crazy-ant
Yellow flag iris|This is an aquatic perennial growing in leafy clumps up to 2 m tall, and arising from dense rhizomes (up to 3 cm in diameter). . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/524/Yellow-flag-iris
Yellow flower (or Scoliid) wasp|Female yellow flower wasps Radumeris tasmaniensis are about 3 cm long with a 4 cm wingspan and have a large robust body with a broad abdomen. Males are about 2 cm long with a 2.5 cm wingspan and have a more slender body with a narrow abdomen. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1073/Yellow-flower-or-Scoliid-wasp
Yellow ginger|This plant is a non-woody ginger-scented perennial growing to 2.5 m tall, with massive taro-like rhizomes that are long and shallow-rooted and that grow over each other to form deep beds.  . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/520/Yellow-ginger
Yellow spotted stink bug|The yellow spotted stink bug (Erthesina fullo) is a large distinctive stink bug with yellow markings. A single yellow spotted stink bug was captured by a member of the public in Temuka, South Canterbury in November 2014. MPI occasionally intercepts . . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/1072/Yellow-spotted-stink-bug
Yellow water lily|Yellow water lily is a yellow-flowered water lily growing from large far-spreading spongy rhizomes, up to 10 cm thick. . .|https://apps.mpi.govt.nz/applications/nzpests-view/Article/472/Yellow-water-lily
